Id,SalePrice
1618,121091.67521
1619,145458.753634
1620,164907.828589
1621,137389.774455
1622,138939.174446
1623,284586.881797
1624,217493.184869
1625,119403.950758
1626,165099.540895
1627,185209.492593
1628,286237.866147
1629,177969.287554
1630,354707.021316
1631,214489.537418
1632,237495.549399
1633,169888.602011
1634,185631.588261
1635,178829.483996
1636,150227.58824
1637,192084.624554
1638,194050.620219
1639,181513.06998
1640,259146.12683
1641,174692.014423
1642,222929.985271
1643,214449.945067
1644,227128.843554
1645,201458.778689
1646,152965.504758
1647,156631.654988
1648,130576.59207
1649,135892.281825
1650,112910.26727
1651,120056.069027
1652,101236.929529
1653,103666.768369
1654,150521.774206
1655,142955.010894
1656,146092.026543
1657,150788.361994
1658,149468.29607
1659,122074.12883
1660,147992.909073
1661,432293.003115
1662,416971.751059
1663,379644.598805
1664,515429.374107
1665,295916.068766
1666,336752.33508
1667,374594.663496
1668,323605.773796
1669,295572.018631
1670,343406.26033
1671,256158.747036
1672,455486.083935
1673,292167.482294
1674,246588.610442
1675,186173.97523
1676,190834.410581
1677,216324.017366
1678,480781.988112
1679,404584.542575
1680,333713.189638
1681,241689.173481
1682,312988.537657
1683,181206.97912
1684,174569.913587
1685,173536.270524
1686,170309.545014
1687,168655.540868
1688,185928.125303
1689,195490.472727
1690,196748.226274
1691,182223.592193
1692,269544.998816
1693,165688.062519
1694,179356.160185
1695,162977.877111
1696,266840.180496
1697,164131.598915
1698,365919.723956
1699,326188.661423
1700,249429.636576
1701,278044.203633
1702,236746.337446
1703,237907.484117
1704,283269.21423
1705,228286.241046
1706,435114.129104
1707,202786.660153
1708,188141.875568
1709,256342.747246
1710,214397.520196
1711,254819.564772
1712,261976.509488
1713,261575.948017
1714,217854.107768
1715,198206.487985
1716,182294.799292
1717,168486.507123
1718,130184.023588
1719,202058.288262
1720,239992.075885
1721,161251.743839
1722,119809.506188
1723,152740.091034
1724,210809.106153
1725,233405.9502
1726,188926.744774
1727,159240.87296
1728,180510.772489
1729,165095.70293
1730,165522.479791
1731,120751.875379
1732,124587.511732
1733,115097.796631
1734,116570.069078
1735,129513.843475
1736,111136.785288
1737,356205.538651
1738,243934.274259
1739,253231.050392
1740,206205.693362
1741,180522.673678
1742,165995.275346
1743,172487.145326
1744,317020.823621
1745,208555.103712
1746,197938.345372
1747,217996.41699
1748,217805.381641
1749,147776.705541
1750,129768.216137
1751,252486.409227
1752,116599.596713
1753,149844.783531
1754,194951.053846
1755,169672.126139
1756,123459.040129
1757,116782.651196
1758,142644.203806
1759,164737.74622
1760,157311.645624
1761,144923.374261
1762,176143.404996
1763,176674.076772
1764,115934.894299
1765,171566.675481
1766,180553.118716
1767,224357.715685
1768,142143.733429
1769,169256.285502
1770,148067.274233
1771,120710.711878
1772,135321.538574
1773,124355.043964
1774,144468.991336
1775,134058.663252
1776,120711.313118
1777,114574.471394
1778,140928.660603
1779,113730.845297
1780,176543.144854
1781,130116.313623
1782,88910.3808746
1783,137354.74208
1784,101534.174446
1785,122437.843703
1786,143473.949416
1787,167559.44553
1788,57671.0796144
1789,102734.656726
1790,75712.2236461
1791,186412.190461
1792,156339.793238
1793,129381.315749
1794,154779.9753
1795,132805.5834
1796,127767.950768
1797,112332.797048
1798,118656.458708
1799,107910.911925
1800,126463.493307
1801,127405.190508
1802,140242.064041
1803,153102.29866
1804,146009.674515
1805,137262.481091
1806,127607.474471
1807,130481.971651
1808,127078.284237
1809,121226.551877
1810,138151.784657
1811,93032.5760784
1812,94644.6031383
1813,123965.316238
1814,92285.952523
1815,55772.2350467
1816,97854.7230398
1817,108641.12104
1818,145404.694906
1819,123973.004623
1820,68849.6124027
1821,110091.917059
1822,142106.929981
1823,55011.5176985
1824,126485.261879
1825,128858.821089
1826,99027.6082693
1827,97054.7425319
1828,131992.638886
1829,117483.264702
1830,141416.744854
1831,155353.836496
1832,86216.543176
1833,141202.410789
1834,120464.763502
1835,123050.214647
1836,131195.972436
1837,88150.6474831
1838,123083.681229
1839,93919.042229
1840,141625.255686
1841,140896.097314
1842,87898.5876709
1843,127394.902126
1844,134643.101591
1845,144457.478116
1846,146574.008409
1847,160569.549011
1848,54363.656265
1849,114963.83489
1850,120603.666139
1851,157551.241479
1852,128759.610576
1853,136142.324369
1854,168310.977394
1855,153228.773623
1856,223703.248969
1857,142129.9232
1858,134530.933707
1859,118328.985141
1860,135137.107504
1861,117212.682662
1862,299426.014604
1863,282116.794965
1864,282258.735764
1865,331442.481484
1866,324994.314364
1867,233474.735614
1868,309823.632787
1869,203882.08614
1870,229670.550362
1871,250070.713263
1872,172535.740127
1873,230696.991055
1874,142813.633829
1875,205607.250125
1876,193141.472787
1877,212189.415095
1878,198356.113784
1879,129254.167024
1880,132023.553199
1881,241308.711586
1882,252909.869274
1883,191111.389159
1884,207306.1209
1885,249833.058154
1886,302626.669989
1887,204763.16442
1888,276931.057107
1889,164990.616122
1890,123310.637495
1891,138466.454398
1892,103099.346732
1893,130209.55142
1894,126998.041091
1895,138494.046852
1896,129154.251569
1897,109606.891313
1898,110831.761499
1899,150245.318422
1900,146855.333902
1901,165754.428974
1902,148076.185295
1903,218240.974613
1904,129516.688685
1905,197269.678945
1906,159879.200448
1907,203106.941511
1908,112594.319629
1909,135137.479302
1910,126001.822327
1911,213288.922865
1912,350268.969708
1913,135127.479712
1914,72659.7128294
1915,306792.211113
1916,64192.0007116
1917,256740.908917
1918,138359.35762
1919,179243.963037
1920,159066.856828
1921,418531.169827
1922,309930.989636
1923,218566.47071
1924,226330.036598
1925,201852.865425
1926,395005.036289
1927,134147.899338
1928,148751.937054
1929,127920.63374
1930,132142.089503
1931,142913.726757
1932,139016.624622
1933,173513.350148
1934,174442.421006
1935,162343.384851
1936,189885.366255
1937,184877.088034
1938,173171.245541
1939,233429.30458
1940,184071.050366
1941,168279.62864
1942,184822.654171
1943,207065.460444
1944,337515.853006
1945,367470.897477
1946,137357.12586
1947,293536.899747
1948,162150.772406
1949,243052.826233
1950,192678.909611
1951,273140.216992
1952,226545.755717
1953,165728.308035
1954,194603.720147
1955,136403.71299
1956,301822.241352
1957,155929.688814
1958,314509.742695
1959,148235.942152
1960,116603.964407
1961,120130.540731
1962,100889.407882
1963,107202.548039
1964,108368.017198
1965,149284.142365
1966,142127.696198
1967,285211.459168
1968,459419.372035
1969,395398.074531
1970,425784.547587
1971,432905.689396
1972,368768.546707
1973,263531.28907
1974,329075.594322
1975,515574.559346
1976,274968.372382
1977,351782.697434
1978,353824.65084
1979,335854.903941
1980,202189.690697
1981,344399.28805
1982,223104.060443
1983,207724.301808
1984,176663.427373
1985,223944.743503
1986,215165.650475
1987,184169.259464
1988,175542.427086
1989,192149.233334
1990,208750.171094
1991,234348.494568
1992,214647.663833
1993,168901.406231
1994,235178.402171
1995,180766.084903
1996,260943.046265
1997,314584.866136
1998,341510.636151
1999,263381.455907
2000,321506.375085
2001,269578.576621
2002,234285.451813
2003,256057.617443
2004,280348.662365
2005,223097.909335
2006,221610.411141
2007,245060.830216
2008,204315.249824
2009,196231.965115
2010,196151.433331
2011,135891.189405
2012,174574.163735
2013,178930.776722
2014,182023.015591
2015,205858.139737
2016,191488.845369
2017,198510.892212
2018,118799.109712
2019,129341.015864
2020,104828.932438
2021,105326.851064
2022,175513.732325
2023,146384.057788
2024,261417.561599
2025,361210.381888
2026,169550.778253
2027,148345.440628
2028,153190.806996
2029,161244.655656
2030,263036.216723
2031,224339.670766
2032,242194.126224
2033,252426.122091
2034,162593.909641
2035,202463.915014
2036,194831.158199
2037,198594.384856
2038,294142.412269
2039,211334.386603
2040,285897.961526
2041,302716.537391
2042,195084.567238
2043,173740.632425
2044,167708.635291
2045,209147.538252
2046,141184.684079
2047,141830.287888
2048,135774.322792
2049,144010.418863
2050,183807.47085
2051,106830.418262
2052,126039.486315
2053,145626.963074
2054,86339.827156
2055,156416.866112
2056,147256.968559
2057,113861.477097
2058,216992.0537
2059,131885.590349
2060,170675.923205
2061,175685.758679
2062,129313.289435
2063,114622.008666
2064,135175.74179
2065,114500.675923
2066,171633.525522
2067,119515.813037
2068,147666.721455
2069,87278.0624329
2070,118293.166857
2071,94783.5278812
2072,133575.484974
2073,134184.585923
2074,179121.066278
2075,147742.282388
2076,116918.498096
2077,143908.924881
2078,121021.030131
2079,134769.088483
2080,119245.622403
2081,129109.536434
2082,118707.016679
2083,148833.457284
2084,112468.444183
2085,115627.21463
2086,112058.418206
2087,125255.620128
2088,96360.7632658
2089,79481.0996879
2090,127386.882786
2091,107812.508992
2092,125320.735781
2093,117703.064571
2094,113720.484257
2095,141560.866987
2096,81412.0102377
2097,97065.8414062
2098,143744.849711
2099,54044.0973335
2100,83453.9369951
2101,110991.081391
2102,130347.143653
2103,101433.024394
2104,142686.097831
2105,124116.647912
2106,64374.901812
2107,203866.85652
2108,116554.550869
2109,107244.474106
2110,129838.934429
2111,139644.86396
2112,138906.740449
2113,114306.606776
2114,113908.114759
2115,153074.114772
2116,111993.094346
2117,143424.063345
2118,116623.293312
2119,105927.01491
2120,105789.975166
2121,83974.1645812
2122,98952.481147
2123,84126.7440897
2124,159695.494942
2125,131288.083068
2126,141237.521837
2127,157662.40627
2128,133347.303203
2129,100852.250812
2130,135924.83235
2131,151151.84713
2132,119024.595082
2133,123789.481939
2134,116914.78048
2135,93559.9494438
2136,70371.3395621
2137,102370.681896
2138,131855.043144
2139,147670.201179
2140,140086.588755
2141,151025.446525
2142,123889.365769
2143,140434.876347
2144,106369.80246
2145,137942.331467
2146,166929.244255
2147,140665.511947
2148,136272.511206
2149,144498.352436
2150,229005.635551
2151,114448.48891
2152,171698.551652
2153,170214.524574
2154,105984.289392
2155,146143.187529
2156,258322.808649
2157,231498.532163
2158,239671.590691
2159,212696.115029
2160,177650.241719
2161,242632.813372
2162,400476.40616
2163,341063.297466
2164,256712.560842
2165,191708.040809
2166,153950.228121
2167,218381.41321
2168,195289.498198
2169,197577.535783
2170,220607.606718
2171,147835.74752
2172,128247.289945
2173,161836.631986
2174,229045.306244
2175,291126.459483
2176,324025.062747
2177,241310.071195
2178,215912.425202
2179,141172.906469
2180,223423.776768
2181,191798.716307
2182,226266.774307
2183,190730.83294
2184,124515.833675
2185,121941.614709
2186,146643.837821
2187,151323.554601
2188,158989.096102
2189,221457.736658
2190,79929.6880192
2191,84839.2140971
2192,88455.2918664
2193,103395.687454
2194,105487.049491
2195,111921.329314
2196,105775.608873
2197,114759.043099
2198,158435.929067
2199,171855.663008
2200,143001.171742
2201,144237.577474
2202,205775.844319
2203,145096.502953
2204,176380.24952
2205,120150.975535
2206,128576.31325
2207,200542.461313
2208,263267.52023
2209,211311.507435
2210,122299.519549
2211,117878.112468
2212,118138.995643
2213,107733.725271
2214,133385.561289
2215,101855.823098
2216,145833.463942
2217,71960.3302827
2218,85316.6668386
2219,78495.5427865
2220,82567.1595828
2221,307977.183722
2222,265789.853345
2223,290986.582011
2224,211124.002039
2225,127585.254344
2226,189912.600309
2227,205198.469581
2228,270954.902949
2229,261722.229068
2230,150096.950631
2231,214554.018866
2232,175351.08917
2233,181125.504491
2234,239730.758302
2235,218374.854702
2236,268910.674761
2237,331488.644267
2238,192279.324285
2239,111979.355694
2240,158113.28265
2241,151745.816545
2242,130158.760377
2243,134496.030093
2244,107401.798163
2245,105984.02275
2246,145052.367001
2247,116596.947107
2248,127547.450853
2249,125339.915426
2250,133548.724985
2251,106812.426174
2252,177173.898215
2253,152186.40934
2254,170563.886352
2255,184183.139555
2256,183739.316488
2257,208708.65108
2258,163738.015665
2259,173079.788282
2260,147884.34661
2261,185278.151531
2262,209513.313638
2263,347277.901586
2264,439228.732995
2265,176784.071727
2266,283907.489529
2267,359412.633905
2268,404841.29659
2269,154369.994003
2270,196017.88362
2271,226693.528638
2272,198807.440141
2273,165259.587025
2274,176890.120889
2275,149970.721703
2276,187731.889806
2277,182253.424197
2278,147720.806134
2279,119971.341462
2280,118724.101228
2281,165260.156814
2282,184644.428813
2283,109111.112043
2284,112686.946802
2285,147037.195896
2286,123159.765528
2287,372992.534687
2288,275918.448129
2289,398094.286751
2290,474180.103456
2291,329104.62336
2292,453359.487534
2293,506203.908295
2294,385237.383771
2295,483434.993989
2296,287908.775099
2297,332089.693422
2298,322087.270311
2299,348707.690327
2300,336576.965374
2301,303134.80234
2302,244977.609264
2303,241406.897063
2304,253458.914202
2305,190272.616924
2306,183630.239844
2307,190125.260901
2308,230920.910856
2309,273630.301812
2310,216592.538353
2311,205294.789086
2312,181437.464897
2313,172737.869691
2314,174301.990714
2315,181853.184831
2316,198335.968864
2317,186635.900642
2318,181674.891133
2319,185788.128786
2320,190045.118055
2321,252465.729358
2322,182125.170604
2323,191813.209862
2324,172789.975127
2325,213210.443823
2326,169728.546109
2327,205651.072926
2328,225303.476793
2329,189530.789651
2330,178427.36759
2331,361407.701928
2332,390969.670505
2333,330318.778666
2334,258137.349802
2335,277589.08925
2336,326091.230292
2337,198436.791867
2338,274467.089908
2339,218549.961082
2340,402150.461844
2341,209957.838306
2342,233674.497845
2343,216874.324025
2344,214125.231869
2345,234185.710609
2346,213562.411793
2347,193253.731373
2348,240509.796972
2349,178479.328369
2350,297080.907264
2351,253052.852243
2352,248611.411881
2353,232054.808355
2354,131695.628617
2355,138854.045734
2356,151324.653918
2357,191144.059887
2358,197437.351535
2359,134330.287487
2360,118438.919787
2361,142697.932021
2362,277675.582927
2363,133203.509431
2364,154440.15501
2365,215887.851635
2366,191784.150031
2367,227648.724695
2368,209779.015414
2369,223550.485588
2370,161301.149695
2371,161617.570908
2372,177701.240205
2373,270887.516487
2374,301657.564681
2375,242622.566821
2376,302951.903727
2377,371925.612115
2378,139069.605988
2379,205050.727475
2380,142148.486024
2381,165501.511229
2382,205653.441408
2383,204948.036377
2384,247375.568246
2385,161162.13125
2386,135104.357637
2387,134349.446928
2388,102700.571619
2389,120088.891479
2390,141909.848819
2391,135487.208781
2392,114799.05635
2393,159171.73334
2394,142338.537302
2395,205423.118932
2396,142920.746317
2397,224605.456699
2398,129601.768561
2399,60792.0419617
2400,62970.3871194
2401,114797.153981
2402,132994.860713
2403,143999.862908
2404,147361.620285
2405,154938.690026
2406,140046.977274
2407,130005.394886
2408,141150.87595
2409,124324.325013
2410,170482.680969
2411,119074.226824
2412,153034.996135
2413,130307.739699
2414,150136.432877
2415,135762.551261
2416,128221.49069
2417,131947.131998
2418,131392.84299
2419,128076.844409
2420,123983.95221
2421,147688.993902
2422,112437.703927
2423,117091.728827
2424,158833.44891
2425,184273.176339
2426,129144.174554
2427,135356.849849
2428,172218.535227
2429,113321.880379
2430,132219.340908
2431,108314.798737
2432,139529.01622
2433,138223.353854
2434,128979.221912
2435,147247.451287
2436,104210.615256
2437,104546.964923
2438,120929.722536
2439,107091.716968
2440,123842.877415
2441,96796.6266861
2442,99315.8651275
2443,123854.466262
2444,125652.506644
2445,84195.1243299
2446,131341.661339
2447,178644.181994
2448,133664.437367
2449,108317.875872
2450,153781.736086
2451,124718.626973
2452,198923.588805
2453,95070.7228406
2454,119111.041543
2455,111234.781752
2456,127209.224385
2457,122252.47243
2458,119830.188525
2459,105176.04022
2460,132069.31437
2461,122279.293673
2462,129571.558598
2463,120714.596731
2464,172403.271663
2465,136026.030324
2466,106481.754531
2467,130710.198122
2468,77565.7329193
2469,75881.3360464
2470,194162.126501
2471,209566.222253
2472,163896.105489
2473,116656.732029
2474,86286.7708287
2475,226624.076495
2476,114059.819339
2477,128947.359159
2478,153514.528119
2479,107363.268405
2480,149996.693847
2481,123244.832178
2482,131050.61125
2483,112939.670209
2484,121564.069792
2485,124457.061545
2486,142263.562838
2487,165095.252841
2488,160992.372231
2489,145981.863148
2490,142553.126226
2491,92806.9020973
2492,181372.878942
2493,151529.574072
2494,157450.993987
2495,95383.5915242
2496,242571.346945
2497,159059.516758
2498,109634.416587
2499,89318.4090975
2500,128850.980789
2501,136654.830175
2502,146085.396326
2503,97541.7873566
2504,175129.741028
2505,224058.106958
2506,262619.327471
2507,300575.234598
2508,262452.953583
2509,215556.53918
2510,223770.571687
2511,177133.701336
2512,206895.632995
2513,216863.859776
2514,257174.173196
2515,144126.444224
2516,169723.824325
2517,145434.327049
2518,150106.272061
2519,228954.763207
2520,214110.681087
2521,190658.429738
2522,222765.22455
2523,121374.862441
2524,136397.034794
2525,141659.045313
2526,128944.448238
2527,116302.309463
2528,128970.231666
2529,129360.007548
2530,119259.180747
2531,249256.949631
2532,228033.314916
2533,194318.752721
2534,237173.94192
2535,312551.230382
2536,240731.730995
2537,234194.370352
2538,188883.954397
2539,187753.693744
2540,179976.866231
2541,184531.702124
2542,165256.623412
2543,129510.32268
2544,124910.546294
2545,141804.359358
2546,133961.338552
2547,146181.545189
2548,157424.906416
2549,157983.960573
2550,338566.034479
2551,142082.317686
2552,129703.541639
2553,80101.1803453
2554,99984.3568408
2555,119941.202415
2556,99888.5383836
2557,107145.284256
2558,128479.77992
2559,135045.842016
2560,144818.95718
2561,147502.292807
2562,134006.740933
2563,154370.896036
2564,190851.133319
2565,137793.63087
2566,155303.479639
2567,137204.926034
2568,191674.637822
2569,209892.498876
2570,122232.774868
2571,189252.838383
2572,161000.740641
2573,229033.008474
2574,289725.863932
2575,132846.644909
2576,122343.548315
2577,135105.45566
2578,89697.1690668
2579,67560.9301959
2580,114382.27368
2581,116145.098036
2582,126048.083071
2583,290800.270105
2584,169274.918291
2585,183708.304174
2586,219351.749867
2587,204301.875605
2588,144115.267028
2589,152165.074646
2590,211673.315217
2591,224136.292574
2592,217456.140038
2593,263091.40988
2594,178407.389886
2595,198577.891083
2596,311377.341869
2597,180210.512383
2598,282964.319054
2599,329808.063497
2600,148820.158618
2601,138334.774255
2602,87922.6980223
2603,99121.1784719
2604,89779.6514049
2605,82940.6376415
2606,146671.435752
2607,209658.200428
2608,200923.409407
2609,169396.171821
2610,114870.675431
2611,123374.696902
2612,159130.270099
2613,134959.949612
2614,126025.210303
2615,153481.195544
2616,146094.851983
2617,183716.430463
2618,194964.315088
2619,207831.313121
2620,181448.048945
2621,180929.877743
2622,179147.157317
2623,242140.898519
2624,299213.915333
2625,300912.205454
2626,169707.369404
2627,165124.488809
2628,442065.086593
2629,449405.683011
2630,346292.695111
2631,452072.802401
2632,387455.392022
2633,294251.258024
2634,405366.814592
2635,162261.727596
2636,181154.820844
2637,184580.211213
2638,249273.90002
2639,186717.623651
2640,150397.38856
2641,105226.820251
2642,192006.554158
2643,107009.958893
2644,125703.286405
2645,109842.337506
2646,99600.5348665
2647,104846.470526
2648,144482.40478
2649,147815.348044
2650,140637.019416
2651,145151.14701
2652,429499.523124
2653,256056.394248
2654,247947.049767
2655,400420.084598
2656,325627.407599
2657,350062.474463
2658,309475.716493
2659,316243.364307
2660,357298.527135
2661,358829.347544
2662,361201.253808
2663,291452.474726
2664,266038.352748
2665,323369.038674
2666,284200.672357
2667,172389.377143
2668,184136.532696
2669,181106.041707
2670,290519.647855
2671,187496.560015
2672,197513.13817
2673,206325.805348
2674,202690.849956
2675,173127.15591
2676,194108.167037
2677,194191.796182
2678,264667.524752
2679,275510.954615
2680,291158.376379
2681,405852.612447
2682,324189.129092
2683,481098.178667
2684,328045.786736
2685,338916.544419
2686,243389.110759
2687,302210.120277
2688,218386.885555
2689,204598.808335
2690,442595.359066
2691,179671.845959
2692,129128.30049
2693,196320.707049
2694,131593.745144
2695,190864.891216
2696,184599.865358
2697,185181.363967
2698,189194.529208
2699,179873.013312
2700,161201.338926
2701,149842.721183
2702,111656.547756
2703,133708.750497
2704,136909.129514
2705,117237.586883
2706,115729.347015
2707,119781.822997
2708,129432.108282
2709,103705.284679
2710,127377.618773
2711,290485.537261
2712,380625.669852
2713,162035.075935
2714,148092.413075
2715,164416.760189
2716,144763.118165
2717,169579.453077
2718,218725.69843
2719,158359.28685
2720,169572.680289
2721,132297.628267
2722,163679.935624
2723,140372.570912
2724,131125.444338
2725,131123.649163
2726,144938.831548
2727,167433.235065
2728,168889.152174
2729,146209.700636
2730,144422.459637
2731,129389.978377
2732,123361.260079
2733,158927.591811
2734,144166.964645
2735,133254.268723
2736,144013.173561
2737,121454.235558
2738,137856.028782
2739,162632.331034
2740,135707.675366
2741,135304.320732
2742,147257.026016
2743,148710.948202
2744,152218.960652
2745,140525.165705
2746,132528.93898
2747,152061.52884
2748,124513.816077
2749,126786.001778
2750,131476.962625
2751,130837.789599
2752,199342.925275
2753,142771.636628
2754,234076.509496
2755,132108.781294
2756,91072.8593868
2757,69711.5843668
2758,89289.3530403
2759,156110.401785
2760,122674.963321
2761,140255.255477
2762,142756.086905
2763,185970.608855
2764,155583.362704
2765,306982.788406
2766,133087.96517
2767,81755.8473478
2768,125415.793816
2769,128590.805456
2770,144806.328955
2771,113088.507549
2772,113015.412907
2773,151013.217201
2774,142296.207294
2775,119639.327654
2776,138211.03483
2777,141912.216149
2778,107664.981067
2779,120875.376151
2780,95247.1029702
2781,98496.7010319
2782,91093.2248887
2783,97171.2395394
2784,126690.04296
2785,130107.592503
2786,67276.2329319
2787,126351.811754
2788,78768.9797465
2789,168375.601846
2790,87247.6118381
2791,112597.861175
2792,68935.7418597
2793,154448.888017
2794,92231.329739
2795,118206.235526
2796,99955.3382246
2797,199301.541881
2798,110968.50159
2799,116686.945439
2800,69467.7218043
2801,107906.056427
2802,131651.091196
2803,166424.486765
2804,139979.633204
2805,100601.629851
2806,85907.9012009
2807,156623.643257
2808,143026.628592
2809,138041.951672
2810,128513.58139
2811,155185.547437
2812,155239.319364
2813,164517.848287
2814,160291.337298
2815,98439.9648422
2816,249688.463021
2817,147054.114941
2818,133360.371455
2819,169556.079996
2820,138390.253312
2821,100710.590243
2822,199402.740565
2823,290954.227547
2824,175494.672476
2825,150275.980097
2826,134225.932359
2827,146627.178558
2828,217569.488407
2829,210642.894661
2830,232876.952533
2831,175658.978128
2832,263655.983769
2833,299037.174081
2834,221274.289061
2835,221037.844951
2836,191353.604192
2837,160150.815797
2838,147239.54352
2839,172409.108365
2840,199040.797171
2841,204911.036572
2842,231361.019706
2843,152405.211889
2844,160405.894313
2845,124521.093975
2846,209861.049779
2847,198815.135291
2848,221534.171578
2849,200874.734349
2850,290183.294341
2851,227121.657714
2852,231881.401707
2853,239202.50708
2854,141760.109957
2855,203106.25084
2856,206226.106247
2857,190749.043085
2858,209258.91418
2859,120858.827983
2860,123844.776475
2861,133738.735219
2862,193911.216696
2863,130922.080021
2864,247404.607992
2865,144357.029868
2866,159624.697882
2867,102405.09661
2868,103691.898926
2869,104873.34663
2870,124815.946986
2871,88596.9097221
2872,50403.2951727
2873,103625.041259
2874,146097.665595
2875,116629.786714
2876,162914.713667
2877,139717.315381
2878,168949.776155
2879,140784.571115
2880,102983.241744
2881,144492.047599
2882,176317.136438
2883,192156.58052
2884,198809.366726
2885,186343.332858
2886,244925.517791
2887,93798.7607516
2888,131158.129669
2889,59478.3044312
2890,82315.5416507
2891,137292.275947
2892,59226.0824656
2893,92590.072645
2894,67729.4785202
2895,329283.095596
2896,283362.029968
2897,219996.171796
2898,151762.50352
2899,216968.985805
2900,161150.217851
2901,209814.846004
2902,188142.047555
2903,353754.103898
2904,367754.024573
2905,92284.6550556
2906,201544.797795
2907,116693.993085
2908,127997.435806
2909,151636.41751
2910,84647.3679139
2911,88276.656621
2912,145511.097827
2913,88460.7659988
2914,83567.2986744
2915,90339.1352252
2916,88141.4055032
2917,164182.461
2918,119682.241404
2919,224926.882992
