Id,SalePrice
1981,339994.614632
1982,220160.237409
1983,204847.769152
1984,179144.176012
1985,220991.17939
1986,211208.753761
1987,188465.470638
1988,176249.719898
1989,192968.60543
1990,209137.577932
1991,230820.919643
1992,214532.139396
1993,170256.136504
1994,234765.531029
1995,182699.550305
1996,266062.143884
1997,315500.110727
1998,336891.007148
1999,270478.154207
2000,326926.232222
2001,274663.249138
2002,228802.817495
2003,257101.240618
2004,279560.909503
2005,218196.257559
2006,218884.867188
2007,246465.340206
2008,205164.518184
2009,197115.631246
2010,196961.30323
2011,139107.015827
2012,175799.969039
2013,178505.656866
2014,181580.297606
2015,208894.739209
2016,193210.101934
2017,196970.076694
2018,116932.802274
2019,131199.362782
2020,102455.714073
2021,102775.963561
2022,176015.781357
2023,148260.906516
2024,268693.660361
2025,369076.723095
2026,168323.243838
2027,150209.413401
2028,153291.125135
2029,159760.036057
2030,254275.838344
2031,217753.014455
2032,237433.892842
2033,247407.903466
2034,164874.213249
2035,206436.396595
2036,194818.279014
2037,199628.774678
2038,292768.211129
2039,207751.769336
2040,258292.646041
2041,308965.662444
2042,198029.027883
2043,173594.671758
2044,157040.20115
2045,212514.113077
2046,144877.014154
2047,144578.635226
2048,137218.661319
2049,144249.998583
2050,179380.346617
2051,106219.282289
2052,125701.576798
2053,145248.736311
2054,86808.7043298
2055,155109.035259
2056,147280.248594
2057,116234.638396
2058,216438.186461
2059,131232.388473
2060,170289.8224
2061,177569.320005
2062,128356.64717
2063,118124.885904
2064,134064.948967
2065,114183.362837
2066,171476.365254
2067,118960.086805
2068,146351.643558
2069,84816.572789
2070,117058.615104
2071,95063.317437
2072,135825.731863
2073,134233.325554
2074,181295.44209
2075,148121.923105
2076,114620.349808
2077,143913.065767
2078,119753.212041
2079,138378.480041
2080,122373.88922
2081,129429.377928
2082,116735.844191
2083,148464.95765
2084,111121.825941
2085,118096.366308
2086,110673.331324
2087,128619.12347
2088,95394.1401306
2089,78100.2104301
2090,126665.118202
2091,108720.201662
2092,126178.821891
2093,116613.629544
2094,112542.599731
2095,142635.326375
2096,80595.5366724
2097,99289.5791273
2098,148288.174106
2099,53670.6625818
2100,82792.7055833
2101,108087.274276
2102,136591.041748
2103,103002.504152
2104,141330.566182
2105,128356.7547
2106,64873.7697609
2107,200877.109426
2108,118501.10899
2109,106988.442022
2110,127189.414553
2111,137281.218749
2112,138872.272407
2113,116838.489473
2114,118269.348802
2115,157524.402871
2116,116444.617665
2117,148045.989228
2118,123472.916604
2119,110233.985776
2120,103793.390402
2121,83989.8205734
2122,102743.739515
2123,84418.5458166
2124,158368.077243
2125,129903.685767
2126,143813.693014
2127,150462.685362
2128,138804.566023
2129,100598.576957
2130,135925.931454
2131,149834.925724
2132,117759.246064
2133,124754.889413
2134,111597.563624
2135,89510.8077833
2136,73323.0625199
2137,101743.769924
2138,131858.456215
2139,147857.630036
2140,140968.881548
2141,157718.964943
2142,123987.951811
2143,143583.943776
2144,104429.039632
2145,140290.567309
2146,168628.713081
2147,140924.935855
2148,138264.566362
2149,148884.348381
2150,233074.751193
2151,111959.813978
2152,169479.653629
2153,164890.366898
2154,100696.085109
2155,142438.798672
2156,252987.729671
2157,234343.932192
2158,243482.940911
2159,216026.439071
2160,178717.743425
2161,241241.500167
2162,395558.436593
2163,342112.078686
2164,255872.832582
2165,197605.586484
2166,151796.872574
2167,218422.482491
2168,193923.127735
2169,197686.527601
2170,219494.399151
2171,149622.560051
2172,127398.981938
2173,160580.499627
2174,230941.520993
2175,291854.069877
2176,323861.432775
2177,239424.573292
2178,214560.170836
2179,138969.571862
2180,225014.230757
2181,195928.370409
2182,228830.515161
2183,194073.6943
2184,120964.314869
2185,113428.126694
2186,142584.066331
2187,151371.476005
2188,154129.293366
2189,210933.199053
2190,79087.8745054
2191,82761.193658
2192,83993.1144785
2193,96740.288401
2194,103352.220799
2195,110343.337759
2196,103905.820147
2197,113479.4184
2198,161816.737825
2199,176497.376652
2200,146675.496387
2201,146797.361654
2202,209256.697349
2203,145397.092926
2204,181981.289382
2205,122778.389283
2206,127254.629842
2207,200509.522818
2208,271519.263621
2209,216358.173069
2210,122682.948635
2211,118501.631773
2212,119277.335124
2213,107585.620739
2214,136965.761541
2215,102704.169184
2216,144699.76807
2217,65052.2639366
2218,88864.7368648
2219,79118.744455
2220,84531.0078314
2221,311260.284559
2222,275321.371953
2223,291004.198242
2224,213227.541382
2225,129076.445627
2226,189917.234682
2227,199536.392342
2228,272304.42874
2229,262573.217801
2230,148824.246495
2231,214997.090507
2232,177946.786894
2233,184271.54401
2234,236919.839273
2235,217955.310635
2236,271717.250633
2237,329657.648975
2238,193490.10772
2239,112766.461596
2240,155419.44322
2241,151247.15379
2242,126792.774689
2243,132223.136018
2244,106614.287278
2245,105509.464444
2246,146405.406544
2247,119973.477247
2248,129145.100351
2249,123280.043121
2250,133106.698319
2251,102396.639999
2252,179787.22566
2253,153815.80894
2254,173284.224963
2255,179951.893927
2256,178596.826183
2257,209285.400672
2258,158176.972433
2259,174744.813614
2260,145247.897377
2261,188194.977276
2262,212973.162743
2263,365448.774222
2264,466866.248717
2265,166353.033867
2266,300857.924238
2267,378758.7173
2268,426321.039232
2269,152859.233786
2270,198699.908133
2271,228333.204766
2272,196513.673402
2273,163828.223264
2274,180021.884578
2275,147646.157999
2276,192292.759325
2277,183264.505964
2278,147565.512709
2279,120836.879748
2280,118561.152578
2281,163439.752843
2282,182425.346309
2283,108614.225339
2284,114572.861578
2285,145411.90088
2286,122740.562723
2287,373663.693911
2288,280759.076819
2289,408349.63066
2290,464167.776685
2291,329190.338053
2292,448559.743624
2293,507791.733883
2294,396627.931273
2295,489952.16558
2296,289612.972115
2297,339394.317407
2298,344955.216645
2299,343995.90518
2300,337053.959407
2301,303927.487312
2302,249051.364637
2303,241837.32284
2304,253915.625859
2305,190388.445959
2306,186981.753635
2307,191641.109639
2308,231251.846632
2309,269620.834688
2310,213727.958762
2311,207930.944434
2312,181178.978413
2313,174858.41074
2314,173422.030023
2315,181309.230113
2316,199941.523614
2317,190951.973362
2318,181737.455079
2319,188349.232572
2320,188348.167511
2321,247733.507999
2322,182909.516747
2323,194001.793113
2324,166262.770008
2325,214132.39967
2326,172686.688531
2327,206744.295936
2328,224141.595535
2329,191505.718519
2330,180722.080066
2331,355949.706775
2332,391683.629723
2333,328545.382564
2334,259462.913566
2335,278724.204149
2336,323150.687713
2337,199368.221218
2338,269305.300041
2339,197914.325698
2340,390093.048348
2341,212292.80783
2342,232102.589045
2343,219318.647564
2344,204422.969896
2345,232474.195918
2346,212476.672999
2347,193932.186199
2348,239383.130115
2349,178885.29616
2350,294071.975529
2351,254487.226769
2352,247749.107169
2353,232152.442837
2354,135374.298329
2355,140162.322953
2356,151261.467999
2357,192290.524447
2358,197628.234536
2359,135515.862505
2360,118354.634313
2361,144411.215224
2362,266877.922162
2363,134337.412907
2364,156499.928883
2365,210586.089641
2366,184776.752222
2367,218748.03372
2368,203122.814973
2369,216420.103874
2370,158920.316172
2371,162503.111707
2372,180392.786099
2373,262883.133177
2374,289975.812642
2375,236625.302817
2376,303246.132855
2377,362155.110402
2378,144446.624752
2379,206401.70315
2380,143972.448383
2381,167097.158688
2382,203162.101976
2383,209141.3543
2384,249614.609576
2385,160770.418654
2386,135988.343589
2387,133844.318508
2388,103283.507193
2389,118095.348364
2390,141346.926171
2391,138765.765377
2392,113222.855239
2393,162417.826884
2394,143205.108366
2395,208026.795403
2396,140970.98352
2397,223227.020229
2398,128408.184583
2399,61276.8675106
2400,63678.6791886
2401,117014.568614
2402,134746.187654
2403,145653.395731
2404,150714.657357
2405,153103.943824
2406,139139.118631
2407,131242.305521
2408,141677.54989
2409,123554.799039
2410,169711.421379
2411,118365.483823
2412,152255.97366
2413,128098.004328
2414,149915.949442
2415,136473.453994
2416,127866.028774
2417,134722.05385
2418,132210.214328
2419,126001.042941
2420,123419.351395
2421,149630.261325
2422,112222.894775
2423,117114.704585
2424,161698.772113
2425,172943.459739
2426,131248.767817
2427,140326.777483
2428,168908.911054
2429,112370.032222
2430,130480.685191
2431,109107.148511
2432,140451.721353
2433,136349.867143
2434,121951.322126
2435,147056.344953
2436,104713.593519
2437,102952.485377
2438,118748.571045
2439,107116.337592
2440,123816.198329
2441,97665.8888905
2442,98689.8223379
2443,128565.176306
2444,129225.505152
2445,83144.9781043
2446,133216.565036
2447,178708.34078
2448,132526.40643
2449,110803.826857
2450,156276.729525
2451,118950.182298
2452,201867.415578
2453,93740.4715803
2454,121415.250155
2455,109653.000467
2456,129890.627551
2457,123456.085317
2458,122345.415033
2459,107632.492587
2460,133774.940005
2461,126915.566945
2462,130427.78705
2463,119590.114811
2464,179152.523046
2465,139298.880493
2466,100720.533014
2467,131138.904465
2468,78465.7195195
2469,76709.7771425
2470,194844.363572
2471,211426.258195
2472,164140.604729
2473,114190.106452
2474,87689.8764397
2475,226218.623826
2476,110674.443846
2477,125397.450984
2478,153146.587774
2479,107690.878246
2480,151073.400593
2481,122611.946869
2482,125809.912504
2483,110641.771758
2484,121413.533711
2485,127044.3405
2486,142334.964088
2487,163598.298329
2488,164050.3128
2489,143848.40879
2490,141008.904688
2491,90779.3009417
2492,186146.58915
2493,148838.445316
2494,151155.184933
2495,92644.7350367
2496,244535.813357
2497,158798.961377
2498,109858.432621
2499,87514.1830828
2500,125586.322306
2501,136019.360318
2502,142730.006084
2503,96129.78591
2504,183063.702862
2505,226600.7289
2506,262276.204606
2507,296517.458309
2508,260033.900411
2509,216700.891874
2510,223307.624481
2511,179087.602283
2512,209287.455408
2513,220041.636854
2514,258475.036267
2515,141620.434399
2516,170418.498048
2517,146510.508914
2518,149120.293611
2519,236276.082474
2520,218638.412309
2521,190750.974782
2522,224971.027309
2523,110812.937488
2524,133873.797229
2525,143792.684871
2526,129869.966825
2527,117447.385628
2528,129177.742015
2529,125618.002636
2530,117952.280001
2531,250099.063668
2532,231399.298028
2533,195248.289869
2534,237337.522083
2535,307192.724791
2536,241104.874846
2537,240690.826942
2538,188693.895153
2539,186974.232385
2540,182077.879328
2541,181953.127868
2542,165259.929091
2543,121359.876283
2544,122467.714147
2545,138040.961403
2546,132389.282621
2547,143077.582184
2548,157652.019069
2549,154183.187524
2550,327906.024832
2551,138064.859307
2552,130600.048993
2553,79193.5648168
2554,96341.620603
2555,116762.266243
2556,95384.2514551
2557,100560.18713
2558,130860.748711
2559,134951.899744
2560,147524.156072
2561,150704.439147
2562,137135.703809
2563,155015.159703
2564,188669.481376
2565,138025.057166
2566,156868.767872
2567,136575.676894
2568,190764.11281
2569,215595.304908
2570,120307.702893
2571,187524.970303
2572,154674.239554
2573,229635.798902
2574,292333.55518
2575,134028.121224
2576,125641.736515
2577,135226.095891
2578,91441.9086677
2579,69877.8706329
2580,112686.852045
2581,117643.184296
2582,128597.295704
2583,289524.759562
2584,170693.341793
2585,186715.045481
2586,226470.950177
2587,205247.227873
2588,140349.726956
2589,152613.007254
2590,209367.227595
2591,224090.882871
2592,221293.563439
2593,262436.10234
2594,182787.281741
2595,195093.677547
2596,310532.432462
2597,180749.094576
2598,280309.668358
2599,331998.766338
2600,160404.441499
2601,138924.808597
2602,88063.8311284
2603,98023.8233448
2604,91262.2108978
2605,86766.1958463
2606,146477.28641
2607,210922.4525
2608,197802.080816
2609,172690.664099
2610,114973.266628
2611,122890.62225
2612,158800.6506
2613,134451.130937
2614,125800.536829
2615,152827.286755
2616,141621.665893
2617,183964.133536
2618,197761.37848
2619,212062.478645
2620,183648.286705
2621,178647.604935
2622,179225.155156
2623,248064.439138
2624,306491.157535
2625,312014.154793
2626,167754.191897
2627,165737.920321
2628,483151.694364
2629,487938.026178
2630,375850.943372
2631,480487.675214
2632,409497.709507
2633,311616.376974
2634,436451.239629
2635,161346.181169
2636,181139.70738
2637,183235.982898
2638,253249.935345
2639,190566.238516
2640,151344.620373
2641,103942.390308
2642,191555.03591
2643,107144.4016
2644,124349.243308
2645,112190.386928
2646,99256.7937438
2647,104367.088348
2648,140986.073516
2649,146936.129294
2650,139854.492627
2651,143824.389004
2652,411638.485605
2653,259831.50295
2654,251803.547643
2655,416841.228206
2656,322257.479316
2657,351455.357216
2658,312495.590241
2659,311014.339589
2660,350724.769518
2661,362058.499984
2662,363709.750579
2663,292143.200252
2664,264481.947981
2665,325811.947587
2666,282533.95651
2667,174172.474112
2668,184664.027344
2669,182262.282882
2670,287393.777244
2671,186104.287129
2672,195486.190116
2673,204770.790746
2674,199050.536783
2675,173483.74893
2676,194313.101145
2677,195340.745251
2678,255668.404019
2679,281017.156495
2680,293909.84517
2681,401708.347132
2682,324024.858653
2683,476409.271508
2684,330466.221408
2685,336800.118313
2686,238049.965052
2687,302800.646012
2688,216339.479246
2689,202243.115628
2690,433745.079002
2691,180966.435303
2692,131766.079804
2693,195855.547313
2694,135415.862854
2695,193814.3068
2696,184916.80343
2697,186770.008238
2698,180607.166182
2699,175731.200888
2700,156471.294259
2701,149935.388524
2702,114470.592446
2703,133875.174
2704,134835.378733
2705,117304.297865
2706,115545.232565
2707,119227.80537
2708,129956.63046
2709,103129.31194
2710,125734.6956
2711,300680.430021
2712,394984.283553
2713,161297.229548
2714,149006.829392
2715,165536.716801
2716,143693.003517
2717,175320.019904
2718,216954.78289
2719,157242.259525
2720,170861.991442
2721,131832.131044
2722,165752.61529
2723,138899.507209
2724,128951.33984
2725,130135.440653
2726,144807.959929
2727,165094.093327
2728,176354.177555
2729,143883.830707
2730,147610.570695
2731,132846.001767
2732,126683.406999
2733,157603.573199
2734,141397.576921
2735,136824.074628
2736,143205.934369
2737,120165.341354
2738,137246.357667
2739,161158.437823
2740,135566.564743
2741,135253.978786
2742,150324.87065
2743,152045.813966
2744,154977.352699
2745,142872.761235
2746,135149.35442
2747,152288.184302
2748,126655.679949
2749,128899.40168
2750,132115.155764
2751,132286.387414
2752,198546.168373
2753,142107.699196
2754,225144.627547
2755,135119.279657
2756,90901.7336142
2757,67369.9248027
2758,90737.4823826
2759,159060.722548
2760,118988.643554
2761,141552.659856
2762,144496.899593
2763,185357.328858
2764,153470.958306
2765,306164.310985
2766,129808.886267
2767,82482.777076
2768,126640.586221
2769,126899.660824
2770,144851.468978
2771,110815.622372
2772,110058.501929
2773,157387.583568
2774,141549.90116
2775,118743.960034
2776,144749.936706
2777,143721.756872
2778,109077.875101
2779,119887.676868
2780,96408.465819
2781,98635.0005578
2782,94389.424079
2783,97010.1645641
2784,123387.732283
2785,130591.543174
2786,66727.235711
2787,125142.03702
2788,79720.932568
2789,174539.849328
2790,88141.834169
2791,115144.264942
2792,71163.2815117
2793,151255.838387
2794,93043.4103435
2795,116568.416545
2796,97613.2079357
2797,192474.807139
2798,109913.417362
2799,117138.845002
2800,71162.7205299
2801,103289.775933
2802,132392.452053
2803,167649.886567
2804,135885.790632
2805,98636.2057853
2806,85996.4851512
2807,158465.872355
2808,141958.00601
2809,137778.835954
2810,129246.587256
2811,156076.319957
2812,158349.089756
2813,162430.125627
2814,160434.865928
2815,96002.8063736
2816,245729.240409
2817,147962.491693
2818,135572.091776
2819,168692.638556
2820,140243.114053
2821,96272.649004
2822,199820.725065
2823,281399.054997
2824,176458.922841
2825,148325.164225
2826,131645.933717
2827,140946.357077
2828,216887.827155
2829,215851.62185
2830,232132.389283
2831,174195.819121
2832,257910.314905
2833,297657.061148
2834,223898.941493
2835,224746.7488
2836,192311.746741
2837,162025.189267
2838,151350.373223
2839,171291.548161
2840,204107.765527
2841,205670.915818
2842,232749.854898
2843,150814.52334
2844,162768.448999
2845,123701.403701
2846,209657.147833
2847,203158.299165
2848,222701.199252
2849,202891.315697
2850,287217.892406
2851,222177.345716
2852,231150.176099
2853,242354.600463
2854,139771.229986
2855,205334.556475
2856,202008.490258
2857,192019.185385
2858,211224.938528
2859,115071.391436
2860,116966.154804
2861,132184.986919
2862,191483.330041
2863,129608.323699
2864,242077.684845
2865,135659.896561
2866,158250.874135
2867,102294.658968
2868,99728.7574601
2869,99423.2912306
2870,122278.183982
2871,86968.4691128
2872,50624.7452394
2873,99497.4893731
2874,143824.975862
2875,113824.909627
2876,166341.64838
2877,147362.344363
2878,163228.216011
2879,139918.025888
2880,104317.84323
2881,144216.930397
2882,180095.183797
2883,194291.173334
2884,204887.539485
2885,187037.735884
2886,237015.327231
2887,93165.6672369
2888,134324.263085
2889,57881.3112528
2890,81814.8777125
2891,138651.740748
2892,56774.6051292
2893,92546.1846159
2894,67277.7422392
2895,336746.397891
2896,290093.62688
2897,223725.269031
2898,154096.594268
2899,215377.947843
2900,162460.821274
2901,199818.590241
2902,191390.644696
2903,347574.466668
2904,368427.350958
2905,89190.6531211
2906,200479.915074
2907,115177.018606
2908,128954.928538
2909,153522.937681
2910,83182.3240421
2911,88602.0103722
2912,147423.969964
2913,87725.0275272
2914,84443.1254963
2915,91215.3999191
2916,87769.3474923
2917,163996.421136
2918,119932.636187
2919,233218.616725
